"CompoundID","myb_tri","col","log2fc","pvalue","FDR","VIP"
"Compound_0253",10159570.974,6412133.92066667,0.663963017848884,0.0656018508289569,0.72126815721051,1.48941348014835
"Compound_0254",4911253.70133333,3360360.913,0.547475158793295,0.140934762962862,0.72126815721051,1.33342344112549
"Compound_0255",4388696.67666667,4117101.84466667,0.092163425228742,0.907323005246005,0.948806706540957,0.355646452209375
"Compound_0256",9287370.751,5891492.57966667,0.656637048512852,0.108097080056082,0.72126815721051,1.45225109007432
"Compound_0257",10987956.8166667,11877939.6166667,-0.112361457936578,0.268777766075029,0.738619577355234,1.0398415024092
"Compound_0258",5997071.518,8111759.28433333,-0.435756663394022,0.39327030494585,0.758559735042564,0.88118300151101
"Compound_0259",216362746.666667,204303179.033333,0.0827404642280432,0.0733104641225763,0.72126815721051,1.48438519990455
"Compound_0260",112698191.566667,117337550.633333,-0.05820041663904,0.642220431253571,0.851934119643654,0.474102996183091
"Compound_0261",6984254.874,6110714.86166667,0.192765044177075,0.332813456828444,0.754716973733212,0.912300113934128
"Compound_0262",53241223.7033333,50083298.8833333,0.088214137985291,0.692761556180764,0.853398697351706,0.450755832967072
"Compound_0263",17372888.0926667,11849137.77,0.552055527690471,0.50793864265927,0.789356867356555,0.650735657940737
"Compound_0264",7401328.88166667,11587982.4303333,-0.646773172556891,0.403927019603696,0.758559735042564,0.85736564027275
"Compound_0265",16756358.0533333,18783922.49,-0.164789742981136,0.438172829997371,0.758932357976029,0.762718356234516
"Compound_0266",11903069.93,9319745.955,0.352971173714588,0.0841910091968096,0.72126815721051,1.424030698297
"Compound_0267",8566418.056,6912428.953,0.309499337773612,0.458846472443927,0.767900663076891,0.762867393770148
"Compound_0268",20733476.4633333,35369410.76,-0.770540145459374,0.149597108466443,0.72126815721051,1.3482355569263
"Compound_0269",67863720.2466667,63183814.4166667,0.103085484418819,0.303337159863902,0.744579024671245,1.02837735545913
"Compound_0270",1353974198,1260490722,0.103214747368931,0.169759530355734,0.72126815721051,1.22156424074019
"Compound_0271",32123551.7733333,21972623.4566667,0.54792428178927,0.0173764981970027,0.617745919534452,1.6809206644067
"Compound_0272",6349156.123,7867636.28466667,-0.309365410766771,0.501267403030755,0.785174192056388,0.686896716416584
"Compound_0273",38519154.6466667,32712849.7133333,0.235718599357544,0.169856972566649,0.72126815721051,1.28866140409363
"Compound_0274",11409152.1776667,5700537.28866667,1.00102177979688,0.059026243102996,0.72126815721051,1.5899394561821
"Compound_0275",51038284.3266667,33565418.78,0.604604190763156,0.256272090470601,0.736708481343335,1.09091997464272
"Compound_0276",2318827.8306,4205664.09866667,-0.858937922280672,0.274994307492794,0.738619577355234,1.03153676687394
"Compound_0277",11139268.6626667,8829650.32733333,0.335226306745263,0.148524071976384,0.72126815721051,1.34012949063306
"Compound_0278",16550267.9566667,12966918.1966667,0.352018935230142,0.335899819027001,0.754716973733212,0.968888022549647
"Compound_0279",20597611.9633333,13853426.1233333,0.572234267876456,0.0544288203960885,0.72126815721051,1.61144135255247
"Compound_0280",279656382.166667,301107041.5,-0.106621191311496,0.446476755813252,0.759517148809719,0.749018761026664
"Compound_0281",39738703.76,45767328.3833333,-0.203773264716564,0.63758579298246,0.851387016976579,0.466663621299903
"Compound_0282",4894545.39833333,5415932.57433333,-0.146034908559594,0.685090455161274,0.853398697351706,0.433135708931509
"Compound_0283",55233850.7366667,52450733.4733333,0.0745897635871708,0.782591711952112,0.876235189897556,0.36213857537761
"Compound_0284",19723390.1596333,48472021.04,-1.29724468588863,0.253633632602593,0.736708481343335,1.07968726971547
"Compound_0285",5992749.773,5170515.27533333,0.212910073889819,0.768642690274164,0.873735569993214,0.434391197941946
"Compound_0286",23949239.1066667,19566965.7766667,0.291559764192134,0.540862568208218,0.802604120336851,0.633331670837327
"Compound_0287",3166468.89466667,2296841.838,0.463223392145342,0.0479917634643985,0.720975478472557,1.55514040271969
"Compound_0288",2475924.927,1280212.844,0.951583883054098,0.00555727541754033,0.398516587920103,1.79298035756487
"Compound_0289",2718328.22623333,1217277.63683333,1.15906141008871,0.383972248872386,0.758559735042564,0.8423511541372
"Compound_0290",3175543.077,2450562.066,0.373890653992571,0.518513397046067,0.794697508874729,0.649211554998114
"Compound_0291",8522273.67833333,17894615.6093333,-1.0702152667712,0.301484434186931,0.744579024671245,1.01800489149231
"Compound_0292",89017326.7966667,104870684.753333,-0.236453365279007,0.275555101301517,0.738619577355234,1.08889008894559
"Compound_0293",6843322.095,13051169.9633333,-0.93141038453166,0.0423586414947752,0.70858621920406,1.70520755929069
"Compound_0294",13817386.5216667,17462363.2566667,-0.337764054150765,0.372729276269188,0.758559735042564,0.891843059739598
"Compound_0295",59402770.6533333,82337696.8,-0.471022870765104,0.394374945943504,0.758559735042564,0.839202489278506
"Compound_0296",28108333.4533333,26052440.17,0.109579411579346,0.694534711992899,0.853398697351706,0.487529620178267
"Compound_0297",5225397.57966667,4410308.10766667,0.244661363145073,0.329638067427283,0.754716973733212,1.0497962839486
"Compound_0298",55548926.2933333,42536832.8533333,0.385046406819944,0.400229884106583,0.758559735042564,0.858645436804208
"Compound_0299",5730346.99966667,5482208.71433333,0.063865249290139,0.775128384853821,0.876235189897556,0.421460982949375
"Compound_0300",1992356.334,1438442.98233333,0.469967661266651,0.298878154164614,0.744579024671245,1.06052249647542
"Compound_0301",25753812.4233333,27440249.8333333,-0.091507601679323,0.435406296711384,0.758932357976029,0.756368904241585
"Compound_0302",7966884.94366667,7933280.01966667,0.00609826747121301,0.985873615093112,0.994248328122936,0.191670031875992
"Compound_0303",6541094.831,5903729.725,0.147905454600353,0.0820787818322309,0.72126815721051,1.44351867615032
"Compound_0304",8837785.811,6880107.05266667,0.361253953885892,0.0213918994823185,0.617745919534452,1.72448560729995
"Compound_0305",21641963.3166667,13554021.0266667,0.675110468926805,0.0889404713719073,0.72126815721051,1.41909642179508
"Compound_0306",20457782.1866667,15285135.6,0.42052040108266,0.2962033284191,0.744579024671245,0.972960881370919
"Compound_0307",65189933.0833333,145361773.986667,-1.1569268319138,0.097225389884107,0.72126815721051,1.50883804068248
"Compound_0308",21204418.6366667,9123869.67733333,1.21664718410612,0.0533939764577472,0.72126815721051,1.55181230481882
"Compound_0309",6455166.02533333,12829068.79,-0.99089034795901,0.0672192296580112,0.72126815721051,1.51791191954585
"Compound_0310",217573575.033333,181212458.233333,0.263821204468272,0.525720274201625,0.797406643106983,0.655477212994132
"Compound_0311",7774816.268,7556097.712,0.0411672242135882,0.86191187767462,0.923438503079286,0.224248110023046
"Compound_0312",4991295.28466667,5058460.214,-0.0192840419256508,0.924364331963794,0.957800760095694,0.335041429858942
"Compound_0313",134611697.166667,134402976.033333,0.0022386957620535,0.992831596910762,0.997303811311261,0.256877728352606
"Compound_0314",23034737.4866667,27995842.5133333,-0.281401441010772,0.409756420903466,0.758559735042564,0.842135343163972
"Compound_0315",10139926.7436667,7082445.95733333,0.517727636306322,0.344509711969297,0.75662936079657,0.961400988992896
"Compound_0316",125485140.9,111768246.07,0.167006170760989,0.430738647720613,0.758559735042564,0.851223562283178
"Compound_0317",4905203.90933333,1925760.30066667,1.34888496838314,0.0088050215921545,0.418491389921499,1.73773832837967
"Compound_0318",11925182.5666667,14754680.4933333,-0.307161327020002,0.399020815522799,0.758559735042564,0.846077121458331
"Compound_0319",34633654.3133333,52030862.99,-0.587193017050509,0.24530196870475,0.736708481343335,1.11716412274704
"Compound_0320",3263591.184,3635265.905,-0.155600546874106,0.615201295108505,0.837655413503454,0.525057421759219
"Compound_0321",4633200.20433333,7191354.04566667,-0.63425441466506,0.340610126830657,0.75662936079657,0.974139551799328
"Compound_0322",21105642.6933333,18950500.5,0.155392810049614,0.346748540346729,0.75662936079657,0.950384643637554
"Compound_0323",5390625.843,6069484.03166667,-0.171121100554754,0.71161419937864,0.853398697351706,0.419746521280924
"Compound_0324",49148028.4166667,47227445.65,0.0575080359165865,0.721900905197203,0.85586019594069,0.378383553397193
"Compound_0325",38583790.9666667,36392836.29,0.0843404066558693,0.767910596675355,0.873735569993214,0.300508158649896
"Compound_0326",42063132.1766667,57225362.2133333,-0.444098406996732,0.286439547722003,0.744579024671245,1.00659885548893
"Compound_0327",8803874.00866667,6900906.403,0.351352633279793,0.651173462293293,0.851934119643654,0.456564273950774
"Compound_0328",5771642.06733333,5094380.02166667,0.180075249527296,0.71554157481641,0.854435187063236,0.429807399072377
"Compound_0329",136744966.666667,92335442.9066667,0.566531294060111,0.0948376006892053,0.72126815721051,1.45652453349503
"Compound_0330",101999558.923333,81863040.7333333,0.317278752989826,0.325549284914696,0.754716973733212,1.0177873365521
"Compound_0331",24122444.18,27068048.7433333,-0.166214797499575,0.466086310347529,0.772767637230476,0.749623815459808
"Compound_0332",2609436.87266667,2093326.102,0.317941426135705,0.0460716575126587,0.720975478472557,1.55284658575244
"Compound_0333",10180667.0666667,7187946.025,0.502180613389458,0.417138312474485,0.758559735042564,0.801670210041549
"Compound_0334",2327544.19,3481993.12266667,-0.581104794919886,0.363819953544736,0.758559735042564,0.945529088576199
"Compound_0335",14650018.5633333,13095767.1883333,0.161801913258487,0.663103114799225,0.853398697351706,0.520829334557788
"Compound_0336",1756307.59566667,3893143.15766667,-1.14838985878634,0.0977758356460942,0.72126815721051,1.5330098641274
"Compound_0337",10814573.0656667,10469807.787,0.0467417557835378,0.862355864914219,0.923438503079286,0.178632873385332
"Compound_0338",19166321.1466667,18931591.71,0.017777733947188,0.950334878075257,0.975487584859758,0.0671840117690402
"Compound_0339",37625702.6733333,39145988.64,-0.0571459545644421,0.685614032425068,0.853398697351706,0.484036348170998
"Compound_0340",7278174.63933333,6435655.56766667,0.177489552994872,0.694719604654587,0.853398697351706,0.462872183233444
"Compound_0341",48625635.56,42718932.9933333,0.186841494181716,0.313740688624662,0.744579024671245,0.970217807535841
"Compound_0342",8617573.495,6842544.36466667,0.332748814122683,0.408037653170678,0.758559735042564,0.853243534843097
"Compound_0343",11797846.19,8023247.29166667,0.556265336158248,0.128491964036529,0.72126815721051,1.39673421534852
"Compound_0344",2627277.80466667,3122571.38733333,-0.249165797605869,0.497849498113193,0.785174192056388,0.718331695773274
"Compound_0345",21785534.3366667,22115748.1966667,-0.0217035519410513,0.942628768173328,0.970929400936037,0.245716591441464
"Compound_0346",13772261.41,12455284.0996667,0.145007540732724,0.437517927800034,0.758932357976029,0.833624981398395
"Compound_0347",11288431.5073333,14473793.87,-0.358598088559886,0.351171026199305,0.75662936079657,0.951561737130826
"Compound_0348",20809125.08,19905989.58,0.0640137147697075,0.782563261393635,0.876235189897556,0.276787182796742
"Compound_0349",57085901.5033333,49244870.5433333,0.213161029368547,0.339376340155375,0.75662936079657,0.955843624427537
"Compound_0350",30990808.1566667,29485851.7866667,0.0718175057032597,0.787970246726617,0.878151116821993,0.381964896181252
"Compound_0351",12470268.9666667,9861062.091,0.338677636134128,0.401513246678692,0.758559735042564,0.824689781367367
"Compound_0352",19103515.9533333,12577025.4826667,0.60304742768347,0.411826967489524,0.758559735042564,0.783802576948026
"Compound_0353",1849272936.66667,2007520022.66667,-0.118456207263729,0.617810599611886,0.837655413503454,0.528187500253921
"Compound_0354",554422618.033333,492852789.333333,0.169829323366026,0.391703289976111,0.758559735042564,0.838180524069833
"Compound_0355",28982646.8433333,38154711.3466667,-0.396671856962117,0.108691413746551,0.72126815721051,1.39691468880051
"Compound_0356",35482184.57,27872053.7033333,0.34827552752907,0.256255591591314,0.736708481343335,1.10384523169254
"Compound_0357",2871480.663,4721260.35033333,-0.717377195040501,0.446005275648254,0.759517148809719,0.831755028858179
"Compound_0358",11176309.705,11903729.4356667,-0.0909697356598528,0.783896503966648,0.876235189897556,0.344821539569372
"Compound_0359",24717169.7633333,22512329.7766667,0.134798189602485,0.376636241676778,0.758559735042564,0.857585909702712
"Compound_0360",25460254.6366667,16698255.83,0.608549430335545,0.0427786791730215,0.70858621920406,1.63114935135118
"Compound_0361",4825431.863,6837267.71033333,-0.502761849113124,0.377139261494056,0.758559735042564,0.855782058948083
"Compound_0362",3400212.81833333,3613285.08566667,-0.0876860398381759,0.351170926900046,0.75662936079657,0.964941887112347
"Compound_0363",6584999.30133333,6199133.06033333,0.0871168165917782,0.76434796384347,0.873735569993214,0.319945471260156
"Compound_0364",28281194.0866667,25195402.7066667,0.16668251922978,0.428548841931288,0.758559735042564,0.819885726443073
"Compound_0365",5919541.46233333,6265942.491,-0.0820461020823142,0.24683295355338,0.736708481343335,1.1281150299733
"Compound_0366",14713846.3633333,14517246.7566667,0.0194065650061898,0.919294028499741,0.956303903848604,0.206021914321756
"Compound_0367",27924726.4133333,25321412.5266667,0.141185260135163,0.542567583590943,0.802604120336851,0.620439565466159
"Compound_0368",4067631.636,3622122.28933333,0.167353779825855,0.605321408904364,0.834525920068513,0.519059710770335
"Compound_0369",100343953.04,113636833.703333,-0.179476859800694,0.587197933888944,0.825404582534219,0.605801459401311
"Compound_0370",66043912.6533333,50769579.4066667,0.37946128435122,0.291805419469745,0.744579024671245,0.993457206902912
"Compound_0371",790815.9279,1695799.873,-1.10055208875962,0.0952549037181904,0.72126815721051,1.38991315834524
"Compound_0372",4685653.623,3899162.74166667,0.265085939363269,0.665817273621955,0.853398697351706,0.478286365838057
"Compound_0373",10223039.9956667,7548962.57933333,0.437473970153354,0.14495017295676,0.72126815721051,1.36695901961604
"Compound_0374",44325864.19,29065029.59,0.608864381278781,0.251965713766629,0.736708481343335,1.05686488748879
"Compound_0375",118813582.7,106127182.473333,0.1629055509591,0.491725373383452,0.785174192056388,0.699691181017239
"Compound_0376",231046009.5,228046470.8,0.0188523287634032,0.948782504282097,0.975016121912017,0.0804003932927341
"Compound_0377",1525230016.33333,1846868723,-0.276054493462414,0.269275832052821,0.738619577355234,1.01800201294212
"Compound_0378",10970008.238,9524752.91533333,0.203811036353071,0.501007636570479,0.785174192056388,0.657314621071176
"Compound_0379",25553346.1833333,20143414.1366667,0.343203994346959,0.15147035206476,0.72126815721051,1.25918658287509
"Compound_0380",8551921.755,6375338.44466667,0.423746721622731,0.105718273093171,0.72126815721051,1.38003040214701
"Compound_0381",5078648.83566667,3800292.97666667,0.418334077134665,0.350929607424159,0.75662936079657,0.906021391169339
"Compound_0382",353735743.933333,266037326.166667,0.411043330231931,0.171883657809146,0.72126815721051,1.30120529864209
"Compound_0383",12099594.3433333,12222354.7166667,-0.0145635767391773,0.921073260790557,0.956457914581114,0.338126258289303
"Compound_0384",4413924.9,12769164.9126667,-1.53253018924238,0.148397094085195,0.72126815721051,1.37745256889941
"Compound_0385",15542728.05,21936649.4266667,-0.497103440422335,0.297671369744816,0.744579024671245,1.06621805237688
"Compound_0386",57045118.1166667,41608017.0133333,0.455241893954489,0.230670329334887,0.728709748665736,1.16446182944157
"Compound_0387",2454563.3355,4925960.91066667,-1.00493878627934,0.480429363060238,0.781990435176519,0.757341947938913
"Compound_0388",20865075.41,22418419.4633333,-0.103594434516004,0.742527895061375,0.864666948296014,0.402298378736085
"Compound_0389",4557900.52266667,6134583.48,-0.428595954742501,0.179278046978928,0.72126815721051,1.21576370675082
"Compound_0390",33318085.32,50177345.7733333,-0.590730662471758,0.242239641160569,0.732466982763483,1.16976642559913
"Compound_0391",11074472.37,14634612.52,-0.402146583141691,0.233161271324833,0.728709748665736,1.10295385593865
"Compound_0392",3567801.146,2824635.15866667,0.336970672619784,0.639466599087195,0.851934119643654,0.475750376960347
"Compound_0393",4925919.73433333,7402657.65266667,-0.587650190512782,0.383923585470727,0.758559735042564,0.917427410708151
"Compound_0394",6916344.18866667,13849311.3596667,-1.00173267085381,0.432004871526483,0.758559735042564,0.863147288698616
"Compound_0395",16678285.7290667,26864044.3505,-0.687705507600015,0.636416217518729,0.851387016976579,0.535963645137239
"Compound_0396",7233083.258,10805990.348,-0.579148635122164,0.197590145447294,0.72126815721051,1.30177362257501
"Compound_0397",9974605.582,18511022.0376667,-0.892052851823104,0.287466104237321,0.744579024671245,1.12415906938552
"Compound_0398",5255181.90166667,12936741.079,-1.29966162354893,0.0916125709336151,0.72126815721051,1.47058948030712
"Compound_0399",10326363.6243333,10086227.92,0.0339455744472769,0.799563463551576,0.883780185239164,0.440959059116823
"Compound_0400",3303188.845,3704889.52333333,-0.165571071632223,0.691952424712793,0.853398697351706,0.41157162322577
"Compound_0401",40156978.6566667,36964749.4533333,0.119500592631317,0.797752293229941,0.882872264964153,0.262054734793144
"Compound_0402",13289646.097,14549577.9733333,-0.130674620582057,0.606247529377126,0.834525920068513,0.526235530603318
"Compound_0403",151528664.133333,167694860.566667,-0.146247745584648,0.38876338648079,0.758559735042564,0.904504617012909
"Compound_0404",5228183.80833333,530880.1397,3.29985178698993,0.0239867670137629,0.617745919534452,1.76566017928523
"Compound_0405",2715326859.66667,2060277830.66667,0.398286974570443,0.271967040379801,0.738619577355234,1.01122840380421
"Compound_0406",9355508.014,8513827.86166667,0.136008074432937,0.696394269079793,0.853398697351706,0.465345836103701
"Compound_0407",2602970.22366667,2442183.067,0.0919874589528676,0.69908059886233,0.853398697351706,0.519489734833353
"Compound_0408",6053722.768,3699831.667,0.71036297478526,0.0689084263162816,0.72126815721051,1.48656789953316
"Compound_0409",29207870.8966667,23409672.59,0.319252440047742,0.00682272550246983,0.405724743213539,1.85050813584895
"Compound_0410",11959190.8846667,7922132.35733333,0.594159075265942,0.16202782006278,0.72126815721051,1.23863347065692
"Compound_0411",14040246.1503333,14156634.7433333,-0.0119101258196319,0.975348363630476,0.988648568589073,0.0865998968947637
"Compound_0412",18497079.2433333,20978502.4166667,-0.18161421065419,0.592367036153944,0.828199680641565,0.553574491136992
"Compound_0413",5775396.212,7203061.07166667,-0.318690212579436,0.67521048546767,0.853398697351706,0.512391067894992
"Compound_0414",12537679.3933333,8840516.351,0.504067802388179,0.0256498081560099,0.618368347977319,1.65503070771293
"Compound_0415",11068683.9483333,9976474.88366667,0.149881653112772,0.425283955789049,0.758559735042564,0.795997873092636
"Compound_0416",8667798.18666667,11287584.393,-0.380999305729554,0.435120585628205,0.758932357976029,0.793013925927752
"Compound_0417",239947450.666667,185977301.333333,0.367591935066964,0.117963963030338,0.72126815721051,1.41855081379619
"Compound_0418",12660665.8126667,12388265.3843333,0.0313790825461744,0.970510691639726,0.987110076331397,0.038472720484783
"Compound_0419",5670939.42966667,6008166.715,-0.0833370981974713,0.860061955569248,0.923438503079286,0.181721640468289
"Compound_0420",162209184.133333,190745518.6,-0.233793656672366,0.684057921875241,0.853398697351706,0.446393495027944
"Compound_0421",11283789.564,18853621.89,-0.740590034316547,0.31350936104752,0.744579024671245,1.03048393728423
"Compound_0422",9527361.73733333,11469361.363,-0.267636389772005,0.579481096877592,0.821776054713533,0.575240172565784
"Compound_0423",4792589.31566667,7789639.04166667,-0.700751159353887,0.430479870243025,0.758559735042564,0.845928036819618
"Compound_0424",19957859.3833333,18906396.5033333,0.0780825734971503,0.83564911708901,0.906811450661066,0.368908902853949
"Compound_0425",3948954.54233333,6417636.69433333,-0.700571359659515,0.260730394764669,0.738322260730427,1.05974851942314
"Compound_0426",21382006.4466667,24034544.8833333,-0.168712245790498,0.695056571719364,0.853398697351706,0.426766377824061
"Compound_0427",90298707.05,148916857,-0.721729836870969,0.252117682910971,0.736708481343335,1.15842984617669
"Compound_0428",8672364.07166667,15894776.04,-0.874055460427237,0.151393952144271,0.72126815721051,1.27583785167857
"Compound_0429",11060381.64,10471863.62,0.0788829532008443,0.372098313589846,0.758559735042564,0.921287704854666
"Compound_0430",14204434.4366667,14303832.5833333,-0.0100603655962213,0.972938469730349,0.987327775881082,0.32660656900586
"Compound_0431",25794956.2033333,33010381.8966667,-0.355830832202904,0.344040209963158,0.75662936079657,0.921163618663381
"Compound_0432",5812983.08933333,10246576.9266667,-0.817791412456988,0.254919275723071,0.736708481343335,1.11805419337195
"Compound_0433",13749930.6966667,12673545.3496667,0.11760418070617,0.633850705242718,0.850217788084969,0.565747346564652
"Compound_0434",20558427.7,19335453.39,0.0884813379865417,0.741273648867159,0.864334764430726,0.380511692779969
"Compound_0435",10483224.4916667,16236661.01,-0.631172442102319,0.183815850618568,0.72126815721051,1.20731826951758
"Compound_0436",32230960.8466667,29660305.79,0.119913725967325,0.706751457676086,0.853398697351706,0.507257643305252
"Compound_0437",22848911.64,16274402.8156667,0.489520842066414,0.257438340700779,0.736708481343335,1.06970166689994
"Compound_0438",14018093.3966667,13334234.0566667,0.0721551853181295,0.575867563540896,0.821776054713533,0.594016404838898
"Compound_0439",28559623.52,22494180.68,0.344425141865331,0.164871913165851,0.72126815721051,1.23045983856428
"Compound_0440",2314742.5217,612946.768933333,1.91701803121295,0.305951099123871,0.744579024671245,1.04790727078436
"Compound_0441",17624474.78,12323491.3153333,0.516169227298847,0.126156497453808,0.72126815721051,1.32906001397839
"Compound_0442",4769509.186,3714621.091,0.360625754499477,0.272088172885416,0.738619577355234,1.09641649807315
"Compound_0443",9495573.827,13073776.0746667,-0.461348800650242,0.474775754854771,0.781737606996843,0.788607877145779
"Compound_0444",3727140.23566667,3386323.07033333,0.138349482923958,0.753106075108051,0.868794056680814,0.339974244743959
"Compound_0445",12536191.3423333,5565222.38666667,1.17158786120283,0.12807870079812,0.72126815721051,1.34027574446897
"Compound_0446",39112232.4633333,82650053.9466667,-1.07939587604798,0.274297485287526,0.738619577355234,1.1035664329562
"Compound_0447",53358709.04,71877944.6233333,-0.42982539263696,0.190913855721287,0.72126815721051,1.16639943297947
"Compound_0448",3753164.07166667,4854342.65466667,-0.3711685881253,0.527432645104394,0.797406643106983,0.6874214633318
"Compound_0449",375422163.433333,531408180.966667,-0.501306614452737,0.103940726210318,0.72126815721051,1.44612735571486
"Compound_0450",47021648.0033333,57103825.7933333,-0.28026230217241,0.463018597535441,0.769110966483451,0.719212916243352
"Compound_0451",7813993.12633333,8058825.34233333,-0.0445095798210963,0.762513730036601,0.873122268539984,0.41586422428582
"Compound_0452",397731701.066667,259219640.433333,0.617620524419913,0.0293520387673704,0.633902346439173,1.68028965702438
"Compound_0453",244401618.666667,214348246.666667,0.189297223931056,0.166132843512563,0.72126815721051,1.34472254225641
"Compound_0454",441137.158166667,2275293.88,-2.36675370503094,0.198914760845051,0.72126815721051,1.29089979648616
"Compound_0455",4857382.55266667,3968562.54933333,0.291562568831373,0.3339513666374,0.754716973733212,0.926785442072526
"Compound_0456",3560935.08233333,2384562.32233333,0.578531645725564,0.0380101671168184,0.684698367684077,1.73864914796758
"Compound_0457",58544263.9966667,59325672.1733333,-0.019128715150746,0.927420309642912,0.958928123800988,0.214819467706892
"Compound_0458",8280059.10766667,11621972.4303333,-0.489141965781386,0.32547726397245,0.754716973733212,1.01555942613515
"Compound_0459",3864356.62466667,6840766.23433333,-0.823929690087722,0.42890065583356,0.758559735042564,0.862717486880498
"Compound_0460",88121659.6433333,76934259.79,0.195870474901885,0.497376313894531,0.785174192056388,0.680203570721422
"Compound_0461",49963192.2966667,44229426.0566667,0.175859136739658,0.559970747170187,0.813927720736935,0.592898835951808
"Compound_0462",557681073.633333,407636858.833333,0.452155803198263,0.379759618338239,0.758559735042564,0.879303838017846
"Compound_0463",3967269.53766667,3280069.845,0.27441988245027,0.104520047469167,0.72126815721051,1.41658562777327
"Compound_0464",3552660.8,2994931.76933333,0.246376814145444,0.19046731715765,0.72126815721051,1.21161864705693
"Compound_0465",19789670.22,19704239.0766667,0.00624153350524339,0.986223892354299,0.994248328122936,0.176546642218991
"Compound_0466",6130736.11933333,4766210.36,0.363217681865142,0.178150767742602,0.72126815721051,1.28323689743053
"Compound_0467",6651683.77833333,7062567.02933333,-0.0864730703956231,0.878515458727137,0.934399904345169,0.211051167096609
"Compound_0468",6438176.54933333,6817262.29666667,-0.0825403530192312,0.768496379416496,0.873735569993214,0.356024817438047
"Compound_0469",7025744.70633333,6208970.044,0.178297183231446,0.774512498923026,0.876235189897556,0.309007029203452
"Compound_0470",4646145572.66667,5193266634,-0.16060794127632,0.79762237228584,0.882872264964153,0.424889186091921
"Compound_0471",6619075.86866667,5581201.035,0.246054194014832,0.587378058931686,0.825404582534219,0.535723677539995
"Compound_0472",185464401.466667,141137723.8,0.394038650460061,0.243383498781652,0.733439462544708,1.06364886195251
"Compound_0473",6614994.84933333,7999379.92466667,-0.274148140043579,0.740599727322079,0.864334764430726,0.340389888341972
"Compound_0474",18302395.12,16065680.42,0.188050373652552,0.48401460890121,0.781990435176519,0.733454380780795
"Compound_0475",5552466.98566667,5044825.555,0.138324526449278,0.411041181047911,0.758559735042564,0.852754026385863
"Compound_0476",5734026.31233333,7794585.847,-0.442923844797551,0.234461544694021,0.728709748665736,1.13906574094221
"Compound_0477",158636334.903333,203867030.533333,-0.361905229559212,0.368793690853415,0.758559735042564,0.895655244704317
"Compound_0478",4962554.66233333,2631124.26633333,0.915403605882715,0.144593417530358,0.72126815721051,1.26333680456633
"Compound_0479",10720697.6133333,11061984.99,-0.0452115021990031,0.730660026302399,0.858155570716088,0.421059508830545
"Compound_0480",11900959.9733333,11755055.5133333,0.01779659894393,0.801720049700007,0.885067183579711,0.253599888211279
"Compound_0481",13441249.04,14064043.6133333,-0.0653442414099826,0.424140264975954,0.758559735042564,0.793278609677658
"Compound_0482",15934393.7446667,21973816.0566667,-0.46364130544856,0.295638103001244,0.744579024671245,0.980200979222573
"Compound_0483",13904337.55,27352790.9666667,-0.97615303580039,0.023885316181247,0.617745919534452,1.72113521342992
"Compound_0484",79109627.2166667,74472649.22,0.0871425940783799,0.832517296407127,0.904513311078145,0.23325937257697
"Compound_0485",9766178.05533333,8784655.752,0.152808329347132,0.712153050701538,0.853398697351706,0.371967174676381
"Compound_0486",9089430.23733333,11179071.0886667,-0.298538545829461,0.616631596389949,0.837655413503454,0.553724321658616
"Compound_0487",16550752.7366667,13114158.5433333,0.335771591519906,0.16900541096424,0.72126815721051,1.27302035497264
"Compound_0488",12847791.586,11321716.12,0.182427739900905,0.666992213407741,0.853398697351706,0.467146759715346
"Compound_0489",2050635.935,31090588.6033333,-3.922334642832,0.206926132636847,0.728709748665736,1.28226251091322
"Compound_0490",4399149.539,3418486.52833333,0.363866903268078,0.338701692990762,0.75662936079657,0.922798211315372
"Compound_0491",25122954.7033333,26503844.64,-0.0771955026308293,0.214988080248539,0.728709748665736,1.15638971674806
"Compound_0492",25543911.8766667,25986505.7266667,-0.0247831740727329,0.919852858186213,0.956303903848604,0.112240136934041
"Compound_0493",35701762.18,54609798.4,-0.613164545848165,0.229940382158835,0.728709748665736,1.23613163453201
"Compound_0494",46859525.2078667,112419391.54,-1.2624766699376,0.25537382505702,0.736708481343335,1.07263565106815
"Compound_0495",14540171.0033333,11593588.1633333,0.326717093460961,0.0273100682133593,0.631813519932063,1.72924663349664
"Compound_0496",8017179.865,18165655.7333333,-1.18004669776872,0.0998490017529986,0.72126815721051,1.43743457991595
"Compound_0497",1150546.27606667,2375787.05586667,-1.04608652045913,0.350370878541569,0.75662936079657,0.964828780614453
"Compound_0498",198506434.766667,166993343.3,0.249395179360685,0.369961730228551,0.758559735042564,0.895902417188376
"Compound_0499",4466006.83733333,4281182.42266667,0.060976149308173,0.852468189873111,0.920583081557887,0.205583164457711
"Compound_0500",178908623.466667,167324416.766667,0.0965749419485979,0.711557864017128,0.853398697351706,0.436622408675871
"Compound_0501",13850799.92,12968652.6166667,0.0949407001014997,0.647247206395218,0.851934119643654,0.509440671171744
"Compound_0502",1766621.54666667,2674543.87,-0.598299855514718,0.275398223160507,0.738619577355234,1.0190399229791
"Compound_0503",7255592.09966667,7881382.47133333,-0.119355363024943,0.654702133411145,0.853398697351706,0.542228479836942
"Compound_0504",10124234.1213333,18106256.9363333,-0.838675557133858,0.407766201500284,0.758559735042564,0.908805038796252
