"CompoundID","WT-Fe","WT+Fe","log2fc","pvalue","FDR","VIP"
"Compound_0631",9686676.82433333,1389969.1739,2.80094892210672,0.00120034941534979,0.0357301590335681,1.30921458274514
"Compound_0632",39254416.2966667,6876835.219,2.51303829112961,0.0243412960312966,0.0894759103126712,1.24830887265509
"Compound_0644",1094170.45866667,212605.5085,2.36358662830948,0.0317568243280821,0.103627532017952,1.22407791766136
"Compound_0646",1335912.40466667,3125280.59966667,-1.22616031240057,0.0234651622673913,0.0876546778340156,1.24720647401264
"Compound_0647",1325526.09576667,125060.5094,3.40586686905584,0.0263332866324774,0.0931177055825247,1.25507824859413
"Compound_0648",973919.761633333,54352.7109,4.16337901970026,0.0118490922012884,0.0655931889714179,1.29283026733449
"Compound_0651",1133543342.33333,860830697.833333,0.397038123784319,0.0188582479864573,0.0784559757252053,1.26597526872028
"Compound_0654",2317690.729,1107693.77503333,1.06512896746295,0.00214350681723034,0.0402719462631155,1.28608304298083
"Compound_0655",24399955.2133333,11321898.9973333,1.10776254114502,0.0125121987372871,0.066238468391137,1.20126315793237
"Compound_0656",835463.113333333,192881.6008,2.11486060343679,0.0121396365946728,0.0662213208883578,1.28160577432715
"Compound_0659",28711940.4733333,10018946.5856667,1.51892000887973,0.00208657807595493,0.0400106723842903,1.27708921720665
"Compound_0676",4255491.45833333,1660438.83566667,1.35776117519381,0.0462774992505983,0.12576648866915,1.12821786553663
"Compound_0678",311550.579533333,1098223.2815,-1.81763309509913,0.0132987139945775,0.0675836284970332,1.27807473352917
"Compound_0683",15763722.5566667,5162586.54033333,1.61044229749779,0.00447638482840255,0.0514811536498934,1.25808105106831
"Compound_0684",37805144.6233333,6016065.74,2.65169033640413,0.0107285540824013,0.0621654535615774,1.28227347629179
"Compound_0685",19922740.12,3533052.53166667,2.49542898003572,0.00124698804359065,0.0357301590335681,1.30606317803355
"Compound_0687",13841070.12,3207763.47933333,2.10931581360504,0.00580153303976676,0.0517283081258457,1.28556431122197
"Compound_0689",3437397.19,1122346.52623333,1.61479838517152,0.00492715913017495,0.0514811536498934,1.25323631381134
"Compound_0692",15914380.2533333,9656149.88333333,0.720811000855608,0.0241112973244518,0.0893097345384427,1.17656845566844
"Compound_0694",576106.852,2146755.89066667,-1.89774982860494,0.00438418671919169,0.0514811536498934,1.25518604289021
"Compound_0695",1079318.23813333,3611247.631,-1.74237704465241,0.0157911112796575,0.0736126991984036,1.18986803680004
"Compound_0697",5819339.16,2214127.07666667,1.39411730509582,0.0042834017906764,0.0514811536498934,1.25158377798876
"Compound_0703",1671060.63766667,1026156.94746667,0.703512681853852,0.0159282971992032,0.0740665819762947,1.18367647939192
"Compound_0705",993128.060566667,1837153.858,-0.8874207887658,0.0241658361025102,0.0893097345384427,1.21849968072964
"Compound_0706",2014015.63766667,663925.139333333,1.6009823998435,0.0364421964299965,0.110036502207457,1.17025450899031
"Compound_0710",2312739.21733333,192011.8715,3.590335181792,0.0115084943476167,0.0644752996583347,1.29041806435635
"Compound_0712",20317735.99,3052702.26433333,2.73458085840776,0.0164583447973269,0.0748472403986017,1.25281974458299
"Compound_0714",7818707.33066667,354076.931566667,4.46479534701223,0.0398785105779143,0.116809495551056,1.22175782179546
"Compound_0716",83339934.6,119580627.833333,-0.520903817586167,0.0143653797739376,0.0709895916134037,1.22422556013638
"Compound_0717",9538070.31066667,5328725.39466667,0.839906929140701,0.0441985294461449,0.123067761631481,1.12577342233364
"Compound_0719",10751197.625,4956227.282,1.11718312413315,0.0358155520230646,0.109740301465398,1.15215580445044
"Compound_0721",7497037.50166667,1210093.79843333,2.6312017388394,0.0376293470095094,0.112164399739884,1.2129347309207
"Compound_0722",61788149.38,41724750.3466667,0.566426746375619,0.0105437137586932,0.0615117104111306,1.24405894583536
"Compound_0726",54800141.14,78383149.6033333,-0.516363935780234,0.0136643008177741,0.0686908095163779,1.28200749020462
"Compound_0728",1996364.682,1175569.61523333,0.764015310766666,0.0165951581001086,0.0749336877096842,1.18120908724503
"Compound_0729",9256161.584,48942.3866133333,7.5631857851163,0.012629015196283,0.066238468391137,1.29108655362431
"Compound_0730",2610172.54566667,6948771.181,-1.41261269513315,0.0450627905890772,0.124357255928314,1.22367313922867
"Compound_0731",3336682.23366667,1652091.53066667,1.01412068065885,0.0338864833000059,0.106467667125018,1.23307420050199
"Compound_0736",2908741.16233333,1413832.234,1.04078398284888,0.0180673828270344,0.0779330350612334,1.17885101789473
"Compound_0737",95281107.0366667,717491.1415,7.05308534555242,0.00745689367119793,0.055159030633617,1.30416182586896
"Compound_0741",912318.634466667,423367.618533333,1.10762685663137,0.00826667181179515,0.0568268039828339,1.243900171357
"Compound_0747",6545234.55366667,1680694.34733333,1.96138751467553,0.0143887505582006,0.0709895916134037,1.2499733519431
"Compound_0749",14116359.97,1811225.397,2.96233012670641,0.0254341952243117,0.091151451092909,1.25735626901441
"Compound_0750",7970304.81933333,1157455.65563333,2.78367797813763,0.00992784728176679,0.0604197673106076,1.283191870156
"Compound_0751",3137636.752,966239.9957,1.6992248626391,0.00167695120947371,0.0385843112211281,1.28254368067466
"Compound_0753",2495329.26866667,377593.7049,2.72432357955367,0.00992030399161962,0.0604197673106076,1.26393416224777
"Compound_0755",13342779.8666667,2104570.71766667,2.66446137940952,0.0272888634022085,0.0943974564842136,1.23343969789569
"Compound_0756",8126576.64066667,2525253.88633333,1.68621929589796,0.00809789158446812,0.0564123363994866,1.24676696191252
"Compound_0757",4952078.34666667,2565338.70133333,0.948884822317441,0.0198754902236028,0.0807170563665964,1.18443008192784
"Compound_0760",20944423.4,3416387.563,2.61602261529858,0.01156751757246,0.0646113594137405,1.28836188854166
"Compound_0761",6432470.59533333,870214.2413,2.88593042470859,0.0232732144484001,0.0874508664121702,1.25506044400864
"Compound_0767",12221882.87,7225315.348,0.758334099601016,0.00727201579763485,0.055159030633617,1.23209982182326
"Compound_0769",20944898.5133333,5531977.29433333,1.92073175361069,0.00269957639077803,0.0440457200600625,1.26480274723885
"Compound_0770",4116714.21,1782601.024,1.20750945779619,0.00476546844351988,0.0514811536498934,1.2620119873049
"Compound_0772",1078913.71506667,420084.437066667,1.360828247316,0.0131440549707734,0.0671646764990069,1.21493048173417
"Compound_0773",1114250.311,1411870.85933333,-0.341534770934924,0.0485010240105325,0.129614805545389,1.17630631927813
"Compound_0775",2016711.827,100763.273686667,4.32296314375746,0.00171473829021068,0.0385843112211281,1.31490160331502
"Compound_0776",8009652.072,4930295.91166667,0.70006533697071,0.0359735081837082,0.109740301465398,1.11555816787915
"Compound_0777",12714622.8166667,6036166.41033333,1.07478417964658,0.0309372396892395,0.102408499381543,1.19539204940391
"Compound_0778",6484423.697,3553823.87733333,0.867606175548645,0.0468748540467505,0.126641105496668,1.13991435699418
"Compound_0780",1089923752.33333,574303579.333333,0.924341753659464,0.000137888032554087,0.0227169182872971,1.31559366052544
"Compound_0782",2409683.638,448152.391133333,2.42678245133425,0.00325964369620716,0.0470554701018125,1.30374894797034
"Compound_0784",17708598.58,10389550.3603333,0.769316826318439,0.00383818547436399,0.0505662936500562,1.2674620138913
"Compound_0789",1780976.84333333,80335.43499,4.47048846460222,0.00493786486685876,0.0514811536498934,1.31022458073403
"Compound_0791",566783.3271,113929.97443,2.31464995640683,0.0360868218850377,0.109740301465398,1.20409456685872
"Compound_0792",1195533.132,792740.654,0.592733243323048,0.0179382300983775,0.0777741444824759,1.21028165997163
"Compound_0793",1895361.63733333,1163815.2288,0.703611113315726,0.0488721781096372,0.130065313350556,1.1896279840386
"Compound_0794",5069526.98,2368027.012,1.09816560280026,0.00503380063108207,0.0514811536498934,1.25892150405549
"Compound_0797",16061759.4966667,10207597.7636667,0.653986557451113,0.0346261990641044,0.107520417795049,1.18190173223222
"Compound_0802",2732683.32233333,1001058.3316,1.44879224012058,0.0334768480686876,0.105896768953756,1.12466161012404
"Compound_0803",3825623.37733333,101007.317463333,5.24316313335243,0.0155189612443769,0.0734485188665167,1.2837180163899
"Compound_0804",106217376.19,797226.946033333,7.05781360814357,0.00373499609772907,0.0505662936500562,1.31359928373857
"Compound_0809",1722362.27666667,52050.15509,5.04834235447925,0.00964891681268616,0.0604197673106076,1.29827138294252
"Compound_0810",1031418.58763333,535956.628233333,0.944441788473153,0.00638080491208188,0.052053934809089,1.24109014708235
"Compound_0812",11336998.2933333,9304272.43033333,0.285073462404269,0.0425277118427736,0.121570806063264,1.10122221436807
"Compound_0815",16512723.4333333,10684226.0253333,0.628095680988275,0.0284764150453754,0.0968302230062126,1.13718680681664
"Compound_0816",2871511.709,1601120.16133333,0.842728860815643,0.0220521163751645,0.0849354647795438,1.1610212896705
"Compound_0818",342321591.966667,398902.0569,9.7451020154433,0.0100633655333315,0.0604197673106076,1.29767337413382
"Compound_0819",158548288.566667,421904.3289,8.55379069892652,0.00602251038410388,0.0517283081258457,1.30790499299808
"Compound_0820",2080898631.66667,3322829.47,9.29057871760899,0.0047327662767438,0.0514811536498934,1.31116846564239
"Compound_0821",218225934.466667,178083219.2,0.293270987469446,0.0304996997131713,0.101483795110015,1.15540467230869
"Compound_0822",1796655.02766667,1098809.74143333,0.70937182058124,0.0216968198493487,0.0849354647795438,1.20631093029108
"Compound_0827",2262705.08633333,784278.062366667,1.52861140926492,0.00675118204587892,0.0537534419294129,1.24358644397933
"Compound_0828",5852710.65933333,1219174.93293333,2.26319981240803,7.95524691375081e-05,0.0184959490744706,1.3117871546989
"Compound_0830",25027148.6133333,173858.262866667,7.16943848652898,0.0147046545542185,0.0719215718051138,1.28538268623761
"Compound_0835",717642239.733333,375935426.533333,0.932779933255465,0.00203271339579858,0.0400106723842903,1.27105558677114
"Compound_0836",32523755.6866667,21883041.7633333,0.571680574474392,0.0224233190340074,0.0857067643506587,1.1871988544832
"Compound_0837",5882921.059,2261572.67233333,1.37920632171531,0.0301996439834359,0.101027585987753,1.20542813792724
"Compound_0841",119920066.5,53087015.1066667,1.17564215716195,0.00709677369827594,0.0545454507388151,1.23257379516478
"Compound_0843",1225737.6295,248005.945566667,2.30520358903346,0.0248735680540636,0.0901604612302105,1.21658196969216
"Compound_0845",454521.4407,258373.0444,0.814892786805307,0.0407397530109422,0.11803106012516,1.14156954447813
"Compound_0846",6900949.279,122590.094266667,5.81488051566153,0.0204260629945149,0.081933283568284,1.27128820962509
"Compound_0848",68740372.12,37004169.8966667,0.893469808453552,0.0135026014069854,0.0680618932709833,1.19920968684411
"Compound_0851",64096563.0733333,47976361.2333333,0.41792325946899,0.0460270858954842,0.125543799817358,1.09569677400555
"Compound_0852",333158213.366667,221091328.833333,0.59156501688574,0.0472150956763405,0.12727547530144,1.13774282554617
"Compound_0859",5827087.17766667,3176607.931,0.87528785651951,0.0475165155938872,0.127902632423488,1.14573832257583
"Compound_0864",5550934.31366667,1306408.0363,2.08712505053527,0.000791565887198708,0.0349073359892374,1.30409834895198
"Compound_0865",9499085.69633333,72240.45732,7.03883782210722,0.000184785679363085,0.026438566431949,1.32288146671076
"Compound_0867",729741046.266667,501132811.7,0.542191602940478,0.00179437487797802,0.0389463627701817,1.29574326356083
"Compound_0872",3260980.63,648580.477466667,2.3299483677441,1.19075831158854e-05,0.0133413904943047,1.31867303136167
"Compound_0873",1589944.15133333,87053.6052166667,4.1909282332743,0.0114261754577325,0.0644752996583347,1.29411951025333
"Compound_0881",2752439.05433333,1535803.87336667,0.841716627923179,0.0469116783264541,0.126641105496668,1.20063554361752
"Compound_0882",3644003.134,6148444.71866667,-0.754697319404061,0.00390935668982182,0.0505662936500562,1.26457622064462
"Compound_0886",3805344.932,418042.355433333,3.18630620487173,0.0322723563723954,0.104168298270053,1.23126934094426
"Compound_0887",13215490.0133333,5994433.52733333,1.14053458841812,0.034570421106806,0.107520417795049,1.17910514097809
"Compound_0888",6437300.20366667,201023.1698,5.00102205034423,0.0244999655012477,0.0897045980951195,1.2612718242946
"Compound_0890",3991861.789,2699309.507,0.564471362899064,0.0166356394966816,0.0749336877096842,1.18200205108525
"Compound_0893",680980.844066667,1838128.53233333,-1.43255153051168,0.0410665394651038,0.118608328268778,1.23541286862103
"Compound_0896",2653649.50333333,99141.7182166667,4.74234175821982,0.0156272496100133,0.0735865424674045,1.28289631089998
"Compound_0899",2068685.289,180560.2346,3.51816208012984,0.00760812053801281,0.055159030633617,1.29427700088261
"Compound_0900",1739150.72133333,593504.4172,1.55105229505017,0.00473615429509902,0.0514811536498934,1.24521199103919
"Compound_0901",22954977.2033333,3647466.66733333,2.65384030017388,0.00433473011953136,0.0514811536498934,1.30519633593011
"Compound_0902",5470364.97466667,1119430.66996667,2.28887191061465,0.018222168774387,0.0781542005186033,1.23910297670157
"Compound_0904",2571778.01066667,1364293.30133333,0.914612284110475,0.0186802336207707,0.0782534616701735,1.1776579299654
"Compound_0905",56654703.6,25395091.6633333,1.1576460554242,0.012786896744398,0.0666208065674517,1.21251731636556
"Compound_0909",3699975.59033333,2767213.81066667,0.419081633879028,0.0121043230742977,0.0662213208883578,1.21963837925475
"Compound_0910",133995317.466667,78048637.2666667,0.779737237860703,0.0270700135996911,0.0943974564842136,1.16344568204921
"Compound_0912",3658818.64833333,943498.812233333,1.95528530261767,0.00308156302845849,0.0469812068273179,1.26979214611381
"Compound_0913",11180372.79,1670732.12483333,2.74241594914415,0.00859401634083561,0.0572934422722374,1.27896017563187
"Compound_0916",6254863.59733333,1561791.60266667,2.00177646261108,0.04359604625265,0.122121454864351,1.1754524562201
"Compound_0920",47505053.77,28226064.9866667,0.751052985255223,0.0370821048421632,0.110888609335086,1.19628236401487
"Compound_0921",6526365.88,2700748.72723333,1.2729204494592,0.0405776151486994,0.117807665385168,1.17390146478836
"Compound_0922",1473066.203,541490.392066667,1.44381462516285,0.0184863817745434,0.0782534616701735,1.27346262218563
"Compound_0928",31485440.1833333,56757652.5233333,-0.850130084127511,0.000103837394185122,0.0193137553184327,1.31788436129022
"Compound_0931",58999813.8166667,36470179.67,0.693993094711901,0.0147323219665314,0.0719215718051138,1.1927681059092
"Compound_0934",14500438.0966667,3122992.412,2.2150955194105,0.00917436463190753,0.0590618659409833,1.27346454675413
"Compound_0937",1349641.94866667,68035.4323733333,4.31014662260949,0.00611363288395265,0.0517283081258457,1.30769902332195
"Compound_0941",4385195.70933333,89451.2003633333,5.61539657850239,0.00549138959852569,0.0514811536498934,1.30897228501644
"Compound_0955",15155005.94,165152.83805,6.51984884569707,0.010006825925876,0.0604197673106076,1.29718836512662
"Compound_0957",1803141.78933333,524703.4583,1.78093864310696,0.0016075923964597,0.0383348956078851,1.29888017161565
"Compound_0960",5851435.76466667,4113229.29433333,0.508519163745522,0.0232480311852312,0.0874508664121702,1.15435504643848
"Compound_0962",6584525.33133333,1019849.29186667,2.69072346866081,0.00534111456013602,0.0514811536498934,1.29593403108371
"Compound_0963",1278843.7972,492751.083733333,1.37590910939239,0.0325636566715343,0.104608638012183,1.1580907605464
"Compound_0965",879275.428733333,122780.6657,2.84023175626921,0.0483975495506728,0.12952437721475,1.1997420698193
"Compound_0966",860079.208233333,1403211.95366667,-0.706191508193953,0.0482759356902145,0.12952437721475,1.13622595168496
"Compound_0967",1650158.199,920036.0127,0.842842102441186,0.0105057619663035,0.0615117104111306,1.25651969176685
"Compound_0969",4273551.45466667,2613463.50233333,0.709472481065489,0.00745175795570358,0.055159030633617,1.22820833058542
"Compound_0973",2264649.124,1043802.99803333,1.11743809116437,0.0129971620385302,0.06678099831952,1.21358429562349
"Compound_0974",89828345.5133333,40047168.6333333,1.16547051554884,0.00378665286220168,0.0505662936500562,1.25313705577134
"Compound_0975",21168479.6666667,5298044.61333333,1.99838576041622,0.000727539426490242,0.0349073359892374,1.29095507467593
"Compound_0976",211267509.866667,132756078.733333,0.670292995293209,0.0129279272725139,0.0666991865729633,1.19973767615781
"Compound_0977",6578417.51633333,2743659.75233333,1.26163899484731,0.0347268377136868,0.107653196912429,1.2053459245803
"Compound_0978",1666514.30066667,218524.516733333,2.93096664456969,0.0129453797595913,0.0666991865729633,1.28733154443432
"Compound_0979",5705475.224,3483888.127,0.711648759847209,0.0190206806838138,0.078688010406265,1.17126565102066
"Compound_0981",51345233.1333333,23060397.1266667,1.15481298557099,0.00182321649554634,0.0389463627701817,1.27706715993897
"Compound_0982",57860169.22,43203497.06,0.421422448139686,0.0362783397880703,0.109898553755392,1.13832049667242
"Compound_0983",11539094.692,6668320.528,0.791134683219203,0.0460333212313777,0.125543799817358,1.17493023361656
"Compound_0987",3175100.12066667,1085628.67973333,1.54827134625933,0.0217316925228897,0.0849354647795438,1.25410055547493
"Compound_0988",891265.9833,476850.655666667,0.902318543111266,0.0309427831464662,0.102408499381543,1.1338378579967
"Compound_0989",28425101.75,9691162.071,1.55242393812562,0.00559397081860232,0.0514811536498934,1.26462749011245
"Compound_0993",2934438.48433333,423335.510433333,2.79321104902271,0.000428630219546821,0.0319916303415982,1.31461427408139
"Compound_0994",18719982.11,4975799.69,1.91157874279267,0.00170867392405362,0.0385843112211281,1.27538998231828
"Compound_0996",12603564.9666667,1208159.27143333,3.38294930071388,0.0229703449321873,0.0870159706188766,1.25341004326032
"Compound_0998",714741.054733333,57857.8267266667,3.62683662062421,3.23703452924524e-05,0.0133413904943047,1.32259408974469
"Compound_0999",1700043.32833333,270545.158933333,2.65163018478696,6.84320081454807e-05,0.0181833621643706,1.31624753988031
"Compound_1004",5927242.95466667,2889217.76566667,1.03668224746749,0.0385611583000467,0.114028226451648,1.20620507980716
"Compound_1006",5717805.16166667,3517923.14966667,0.700737492985968,0.0032516667123708,0.0470554701018125,1.2781832789439
"Compound_1011",458555264.6,905245.011666667,8.98457157927223,0.00403367398345141,0.0505662936500562,1.31303706668071
"Compound_1012",88236754.4733333,313795.077166667,8.13541319702285,0.000813952613460179,0.0349073359892374,1.3211736253557
"Compound_1013",105750275.816667,297515.4903,8.47348092578317,0.000904891478976143,0.0349073359892374,1.32100458430539
"Compound_1014",1377096.54766667,114724.255826667,3.58538735609838,0.00996158372181621,0.0604197673106076,1.29390168564917
"Compound_1020",13614097.9333333,6685499.501,1.02599413383921,0.015409245855207,0.0732239758857082,1.24322984236353
"Compound_1022",1472941.77066667,3855638.86733333,-1.38826953211348,0.0192119377290058,0.0788834529270436,1.27129377756722
"Compound_1027",10366481.0966667,662316.541433333,3.9682615538503,0.0147120465250163,0.0719215718051138,1.28193926933181
"Compound_1029",8222952.545,2453839.33666667,1.74461571036412,0.041139963217332,0.118635225097599,1.19124691351753
"Compound_1031",107910836.633333,38573465.9266667,1.48415906375218,0.00825406875086677,0.0568268039828339,1.24200905343393
"Compound_1038",6879503.42233333,77368.2954333333,6.47441813260572,0.00503455475814147,0.0514811536498934,1.31038568689487
"Compound_1040",2625332236,1845599742,0.508410300046047,0.00524769591543576,0.0514811536498934,1.24187841435256
"Compound_1041",37639079.6133333,51221857.3933333,-0.444528218163857,0.0125130863186367,0.066238468391137,1.25346539270754
"Compound_1043",8654262.21066667,4260282.903,1.0224615974064,0.00629034321553836,0.0517700813314219,1.29772401365878
"Compound_1045",5105952.005,2924105.326,0.804184698776943,0.0186828071045311,0.0782534616701735,1.21640621761939
"Compound_1046",5614315.76766667,1397758.70633333,2.00599487684057,0.00598063614596523,0.0517283081258457,1.28951331256773
"Compound_1052",1815861502.66667,1277539581.33333,0.507286181108608,0.0242480730870503,0.0893097345384427,1.15078330609309
"Compound_1057",150217364.3,80736352.9666667,0.895761266303188,0.00101343878678431,0.0349073359892374,1.29588893439696
"Compound_1058",181109235.8,105312126.29,0.782188552704907,0.00328882317915894,0.0470554701018125,1.27029177466714
"Compound_1059",3020276.895,83271.5869366667,5.18071269158317,0.0184732317964744,0.0782534616701735,1.27578966584973
"Compound_1060",19577648.7666667,138741.703566667,7.14066219634968,0.0302827693487017,0.101123789925646,1.24700899965304
"Compound_1062",5286467.102,469198.005566667,3.49403511836547,0.0250519356848311,0.0904788356772541,1.25133175717529
"Compound_1065",1373508.73033333,2486002.837,-0.855961862239431,0.0334527959370856,0.105896768953756,1.23451567918538
"Compound_1066",29110914.6333333,2633329.767,3.46660006425216,0.00756475178011487,0.055159030633617,1.29554192007092
"Compound_1067",7127789.84266667,78789.8776666667,6.49930069558795,0.00100657002518643,0.0349073359892374,1.32065178009781
"Compound_1068",304138561.933333,694912.364666667,8.77368198173448,0.0181005758851897,0.0779330350612334,1.2774527234492
"Compound_1075",68577097.5433333,10934681.804,2.64881560595071,0.0032227085624693,0.0470554701018125,1.30391318538951
"Compound_1077",6940427.251,4882770.033,0.507324645462725,0.0236367183015225,0.0879285920816638,1.23277566784329
"Compound_1079",10979465.03,7111248.818,0.626632920087929,0.0186172933689996,0.0782534616701735,1.18394983368966
"Compound_1089",1355390874,795661348.5,0.768482539950298,0.00770712894468887,0.0553484935796189,1.2471215950157
"Compound_1092",45655849.18,21327235.6166667,1.09810272307426,0.0483879317929892,0.12952437721475,1.19327405495767
"Compound_1093",632514374.433333,326250369.533333,0.955118730887645,0.0269057532855327,0.0943974564842136,1.18944392281462
"Compound_1100",6604658.042,3988509.33266667,0.727634213804227,0.0123198793239364,0.066238468391137,1.22950250750198
"Compound_1101",733597.538833333,1337429.05166667,-0.866401657112654,0.00812278842155831,0.0564123363994866,1.2639211161407
"Compound_1105",828887.250233333,162811.908966667,2.34796964162887,0.00466438433744889,0.0514811536498934,1.28994059188455
"Compound_1106",3223028.18833333,247630.719213333,3.70215460542832,0.0368576267095291,0.110394823960908,1.211660513449
"Compound_1107",654192762.7,817801.051966667,9.64375016505641,0.0122737982821632,0.066238468391137,1.29170005097203
"Compound_1108",6855921.65333333,301859.4348,4.5054018237383,0.0247578272854167,0.0901604612302105,1.25934489153681
"Compound_1109",2550420982,2428093.316,10.0366958199985,0.00327459081369732,0.0470554701018125,1.31498538800436
"Compound_1110",4772124.278,1358742.1609,1.8123599030734,0.000571729589984446,0.0332317824178459,1.29544849696335
"Compound_1113",6167365.62866667,102298.852216667,5.91379251479723,0.0171224098925605,0.0751124584909494,1.27945989448538
"Compound_1114",16924753.6466667,24844813.9366667,-0.553809903182752,0.018728702031917,0.0782534616701735,1.24633009665462
"Compound_1119",12023953.2666667,8754618.05266667,0.457795163970901,0.0356578120977508,0.109625670250936,1.12856073611887
"Compound_1120",574459.2938,78287.75429,2.87534610205295,0.032015547089865,0.103864887933731,1.24113396233755
"Compound_1121",28925943.7533333,432506.776633333,6.06349748255332,0.0186137813171703,0.0782534616701735,1.27555065170498
"Compound_1124",8229549.29266667,196831.1918,5.38578265329579,0.0053446559831201,0.0514811536498934,1.30952730806813
"Compound_1140",103817430.333333,73607179.4366667,0.496130289344551,0.0432676443558858,0.121751616493113,1.19997361797726
"Compound_1152",2475265071.33333,1743454411.33333,0.505634388538823,0.00502401327574775,0.0514811536498934,1.24373154547265
"Compound_1158",81282899.3066667,49110804.65,0.726911402607159,0.034364170404134,0.107243887502834,1.13919897747852
"Compound_1160",56398531.31,91342.26003,9.27015939220119,0.00507403905054317,0.0514811536498934,1.31031811845642
"Compound_1162",52792271.44,36528192.28,0.531316381865398,0.0112240288980407,0.0638431001539928,1.25485868333028
"Compound_1167",7095950.68133333,4734688.48566667,0.583726474509653,0.0344316503033736,0.10727448838237,1.15240854980267
"Compound_1168",321717221.9,426821.565333333,9.55794438111846,0.00459644962374865,0.0514811536498934,1.3115393207081
"Compound_1172",2208570.611,947933.203033333,1.2202556510212,0.0218361315233316,0.0849354647795438,1.22619272602331
"Compound_1173",3454317.39066667,2038917.358,0.760597346313851,0.0224945063477175,0.0857372578007267,1.16778945338537
"Compound_1179",9415141.83233333,5976389.54233333,0.655708641805792,0.00659223846355018,0.0535439455991412,1.28416655450824
"Compound_1183",8933373.372,6497610.36933333,0.459295826179162,0.0184447553884793,0.0782534616701735,1.19335917736558
"Compound_1186",8533227.093,2452426.656,1.79888145183505,0.000848417247847487,0.0349073359892374,1.29793617980244
"Compound_1189",1943466.24533333,1114910.23736667,0.801704488885241,0.0191537847319195,0.0788186716844474,1.1926040766723
"Compound_1193",1964532.408,612693.001266667,1.68094969072352,0.000953333178051708,0.0349073359892374,1.29415931907788
"Compound_1195",6126937.97666667,967218.6502,2.66325227846096,0.00125289328556234,0.0357301590335681,1.3083664567788
"Compound_1196",45829794.8433333,28359510.8633333,0.692453177911322,0.0393057013131831,0.11549542565959,1.16934693893871
"Compound_1200",9837536.561,5141523.01266667,0.936101317128713,0.00762143595313956,0.055159030633617,1.27056095792268
"Compound_1201",2718387.25233333,55163.9642166667,5.62288104586604,0.00476065064893254,0.0514811536498934,1.31031013041634
"Compound_1204",7358539.09466667,3234375.22733333,1.18593231470649,0.00975728755599989,0.0604197673106076,1.27545122087625
"Compound_1207",3671246.643,1798080.30506667,1.02981258604709,0.0392053613548601,0.115382867278544,1.10346378451
"Compound_1209",7738184.108,2012860.19136667,1.9427480845353,0.0145524170824325,0.0716071316754614,1.23072588560654
"Compound_1210",4340695.191,1151120.8813,1.91488677685367,0.00069725714001025,0.0349073359892374,1.30573012356197
"Compound_1211",68126983.22,37226758.1866667,0.871886335542841,0.0326308677410411,0.104643817238511,1.13114251907221
"Compound_1213",14128332.8833333,352440.571933333,5.3250674175179,0.00153801360728908,0.0383348956078851,1.31664104772395
"Compound_1214",3524318.28466667,1676289.969,1.0720724895905,0.00511236907843127,0.0514811536498934,1.25783233625676
"Compound_1215",2346794.764,1099628.967,1.09367486159831,0.0284400647200385,0.0968302230062126,1.13641677641128
"Compound_1216",130541958.3,33474309.95,1.96338736609078,0.00415948544540785,0.0505662936500562,1.28955519966771
"Compound_1217",13592909.1566667,7563974.67033333,0.845637817762131,0.0305780367831907,0.101562765029883,1.18961123687688
"Compound_1218",6181994.00233333,3056925.68866667,1.01599077258954,0.0242345230247734,0.0893097345384427,1.25316002779215
"Compound_1219",7626993.941,3477634.828,1.13300810448027,0.00155845600206052,0.0383348956078851,1.28202064658245
"Compound_1221",13993148.4233333,6711597.84333333,1.05999242411228,0.00484284601910089,0.0514811536498934,1.29427731603983
"Compound_1222",11450742.4233333,7362750.13233333,0.637124493206875,0.00389424723313343,0.0505662936500562,1.25701961320167
"Compound_1223",8783152.935,6421911.08366667,0.451736234658179,0.0363845614247441,0.110036502207457,1.2207146156695
"Compound_1225",2341400.72666667,94668.32405,4.62834627834635,0.00983242217208798,0.0604197673106076,1.29707056428818
"Compound_1226",156255627.7,65793717.1466667,1.24788642272193,0.0400464327550142,0.117116925981645,1.12818571655008
"Compound_1227",388743008.8,65020667.0366667,2.57984646828376,0.0220558223056557,0.0849354647795438,1.25527052202314
"Compound_1228",12866801.0633333,1900885.02633333,2.75891023676536,0.00798679123212358,0.0562705745899616,1.28173496927528
"Compound_1230",12803089.4566667,6129503.334,1.062649898582,0.00207687280988004,0.0400106723842903,1.29001469123338
"Compound_1231",93076865.6566667,50146510.3533333,0.89227332052556,0.00798362990619962,0.0562705745899616,1.25064773887541
"Compound_1238",157835504.6,94106701.9666667,0.746052395893669,0.0377320691779492,0.112290637873577,1.15100421008897
"Compound_1245",2188538.21733333,983824.073333333,1.15349531512991,0.0108988825531076,0.0624937610864087,1.22325118653683
"Compound_1248",668441401.466667,525056693.533333,0.348327885164315,0.0208373876989898,0.0828152588036773,1.24763728968478
"Compound_1249",6032615.62533333,85448.39721,6.14158642124036,0.000869863490658557,0.0349073359892374,1.32079464243226
"Compound_1251",1552189.491,678514.674933333,1.19385276847401,0.0443947141128144,0.123339749841928,1.09441731697
"Compound_1255",8410463.112,4043738.38766667,1.05649557877997,0.0162891469787076,0.0744055438287357,1.1854740237264
"Compound_1257",62623900.32,46207227.4833333,0.438594836899161,0.0156004325791761,0.0735865424674045,1.23575448364992
"Compound_1260",16554480.8433333,8735062.33633333,0.922331863970916,0.00410579283283197,0.0505662936500562,1.25089786913686
